Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
10,-0.0367,-0.0372,-0.0372,-0.0369,-0.0371,-0.0457,-0.0635,-0.0637,-0.0643,-0.0643,-0.0688,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689,-0.0689
11,-0.014,-0.0149,-0.0209,-0.0212,-0.0221,-0.0357,-0.0357,-0.059000000000000004,-0.059,-0.059000000000000004,-0.059,-0.059000000000000004,-0.059,-0.059000000000000004,-0.059,-0.059000000000000004,-0.059,-0.059000000000000004,-0.059,-0.059000000000000004,-0.059,-0.059000000000000004,-0.059,-0.059000000000000004,-0.059,-0.059000000000000004,-0.0906,-0.0906,-0.0906,-0.0906,-0.0906
12,-0.0489,-0.0511,-0.06,-0.055999999999999994,-0.0498,-0.0451,-0.0481,-0.0463,-0.0454,-0.0412,-0.039,-0.0361,-0.0342,-0.0344,-0.0339,-0.0307,-0.0318,-0.0317,-0.0281,-0.0309,-0.0249,-0.0278,-0.0286,-0.0332,-0.0284,-0.0292,-0.0281,-0.027999999999999997,-0.025,-0.0238,-0.0214
13,-0.0076,-0.0082,-0.0087,-0.0088,-0.0083,-0.0131,-0.0131,-0.0131,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0283,-0.0594,-0.0594,-0.0594,-0.0594,-0.0594,-0.0594,-0.0594
14,-0.0304,-0.0303,-0.0318,-0.0313,-0.0329,-0.0352,-0.0386,-0.0386,-0.0386,-0.0386,-0.0386,-0.0468,-0.0468,-0.0468,-0.0468,-0.0468,-0.0468,-0.0468,-0.0468,-0.0468,-0.0468,-0.0368,-0.0368,-0.0368,-0.0374,-0.0374,-0.0325,-0.0421,-0.0421,-0.0421,-0.0424
15,0.0072,0.0163,0.0226,0.0294,0.0344,0.0407,0.0497,0.061,0.0632,0.0659,0.0734,0.0758,0.0774,0.0834,0.0831,0.085,0.0878,0.0888,0.0894,0.0836,0.0888,0.091,0.0922,0.0915,0.0916,0.0849,0.0872,0.0893,0.0866,0.0864,0.0841
16,-0.0192,-0.0378,-0.0177,-0.0204,-0.008,0.0,0.0082,0.0136,0.0131,0.0139,0.0154,0.0154,0.0207,0.0268,0.0252,0.0223,0.0219,0.0268,0.031,0.03,0.0365,0.0283,0.0296,0.0348,0.0351,0.0342,0.0383,0.0328,0.0365,0.0293,0.0294
17,-0.0103,-0.0113,-0.0055,0.0052,0.0083,0.0173,0.0247,0.0305,0.0407,0.038,0.0408,0.0497,0.0573,0.0624,0.0615,0.0659,0.0714,0.0726,0.0711,0.0765,0.0816,0.0831,0.0828,0.0817,0.0879,0.0871,0.0804,0.0931,0.0936,0.0921,0.0962
18,-0.0189,-0.0177,-0.0198,-0.021,-0.0211,-0.004,-0.0119,0.0025,0.0135,0.0162,0.017,0.0393,0.0432,0.0443,0.0457,0.0491,0.0521,0.0587,0.063,0.0729,0.0772,0.0798,0.08,0.0871,0.091,0.0873,0.09,0.092,0.0979,0.08800000000000001,0.0894
19,-0.002,0.0077,0.0127,0.0189,0.0236,0.0341,0.0367,0.0384,0.0414,0.0396,0.0381,0.0409,0.0434,0.0504,0.0506,0.0558,0.0528,0.0568,0.0564,0.0593,0.064,0.0687,0.0672,0.0655,0.0655,0.0621,0.0617,0.068,0.0736,0.08199999999999999,0.0844
