epoch,accuracy,loss,val_accuracy,val_loss
0,0.124,2.286618461608887,0.24,2.157263927459717
1,0.294,2.0857257194519043,0.36,1.98348313331604
2,0.368,1.9396007366180419,0.36,1.8495777702331544
3,0.41,1.822757074356079,0.44,1.7522142028808594
4,0.46,1.726837010383606,0.46,1.6549659252166748
5,0.494,1.6460364093780517,0.48,1.5824540090560912
6,0.504,1.5736917209625245,0.48,1.5198090362548828
7,0.524,1.5141031579971314,0.52,1.4635102891921996
8,0.542,1.460543053627014,0.54,1.4186365938186645
9,0.554,1.4151094274520875,0.52,1.3800335836410522
10,0.56,1.369905818939209,0.6,1.3432428169250488
11,0.586,1.3289286727905274,0.5,1.3137054681777953
12,0.592,1.2986776065826415,0.5,1.2923881101608277
13,0.602,1.2703695125579835,0.54,1.2567813968658448
14,0.612,1.2318402996063234,0.5,1.2403565883636474
15,0.622,1.207458806991577,0.56,1.2171826791763305
16,0.628,1.1890675563812256,0.5,1.201948766708374
17,0.632,1.1586005640029908,0.5,1.1899919176101685
18,0.642,1.1381495494842528,0.54,1.175783224105835
19,0.638,1.1259825525283813,0.54,1.157300682067871
20,0.632,1.1064692692756652,0.5,1.1442003440856934
21,0.656,1.0834561939239502,0.52,1.1471585845947265
22,0.66,1.0659294462203979,0.52,1.1307087135314942
23,0.66,1.0474911794662476,0.56,1.12596022605896
24,0.652,1.037601402282715,0.52,1.113946943283081
25,0.666,1.0288194999694824,0.58,1.1192196655273436
26,0.682,1.0037004489898682,0.52,1.0973687171936035
27,0.682,0.9940970544815063,0.54,1.0980158376693725
28,0.7,0.9797572374343873,0.52,1.105435276031494
29,0.682,0.9703243236541748,0.56,1.0876257133483886
30,0.688,0.9590731649398804,0.54,1.0920313644409179
31,0.69,0.9499779968261719,0.54,1.0863137292861937
32,0.698,0.9420400848388671,0.58,1.0894271230697632
33,0.7,0.9321370768547058,0.54,1.0848787498474122
34,0.706,0.9210618848800659,0.54,1.0858719062805176
35,0.7,0.9098490314483643,0.58,1.0707394552230836
36,0.712,0.9075608973503113,0.54,1.082169589996338
37,0.702,0.8925145435333252,0.54,1.085555877685547
38,0.706,0.8908193039894104,0.54,1.0807232999801635
39,0.704,0.8788898930549621,0.54,1.0855697059631348
40,0.708,0.8731864767074585,0.54,1.0791582441329957
41,0.714,0.8628676624298096,0.54,1.0776400089263916
42,0.718,0.861008484840393,0.52,1.0934707021713257
43,0.73,0.8501223340034485,0.54,1.0752878618240356
44,0.718,0.8404711565971374,0.52,1.093278636932373
45,0.726,0.8369461398124695,0.54,1.0794535636901856
46,0.716,0.8313276081085205,0.54,1.0928697633743285
47,0.732,0.8198569526672363,0.54,1.0813983488082886
48,0.732,0.8183355364799499,0.54,1.0862188577651977
49,0.728,0.8112969627380371,0.54,1.096555323600769
50,0.714,0.8084797825813294,0.54,1.0860364484786986
51,0.736,0.7999270300865173,0.52,1.099815559387207
52,0.738,0.7976058840751648,0.54,1.0854422283172607
53,0.726,0.7929117841720581,0.54,1.0934376287460328
54,0.726,0.7945010509490967,0.58,1.078411192893982
55,0.732,0.7806759328842163,0.56,1.0960948276519775
56,0.736,0.775279956817627,0.5,1.1008974599838257
57,0.744,0.7711676211357117,0.5,1.1099983835220337
58,0.726,0.7715680932998658,0.54,1.0902884101867676
59,0.74,0.7679927544593811,0.54,1.1086977291107178
60,0.744,0.755999575138092,0.5,1.1013097286224365
61,0.744,0.7538609647750855,0.54,1.0986056900024415
62,0.752,0.743693642616272,0.52,1.115063133239746
63,0.746,0.7437374544143677,0.54,1.0978973627090454
64,0.726,0.7482587485313416,0.54,1.1229820775985717
65,0.752,0.7428016886711121,0.5,1.1196349143981934
66,0.75,0.7319068722724914,0.54,1.1117575025558473
67,0.742,0.7330162267684937,0.48,1.1417874765396119
68,0.75,0.7251155967712403,0.54,1.1075913858413697
69,0.758,0.7189725494384765,0.5,1.1265935325622558
70,0.748,0.7181189885139465,0.5,1.1246759176254273
71,0.756,0.7158000197410583,0.5,1.1329592323303224
72,0.754,0.7109140539169312,0.52,1.117829556465149
73,0.764,0.7051881995201111,0.52,1.1441834831237794
74,0.758,0.7030665335655213,0.5,1.1442262315750122
75,0.752,0.70466428565979,0.52,1.1294565773010254
76,0.766,0.6973688220977783,0.5,1.1381896924972534
77,0.762,0.6932154455184937,0.52,1.1432003021240233
78,0.758,0.6911711769104004,0.54,1.136388988494873
79,0.758,0.6860863013267517,0.52,1.147346215248108
80,0.748,0.6986719627380371,0.54,1.1280220031738282
81,0.764,0.6873219697475433,0.5,1.1555825996398925
82,0.768,0.6818916292190552,0.52,1.160614356994629
83,0.766,0.6765047793388367,0.48,1.1657574939727784
84,0.768,0.6704271659851074,0.54,1.1488381481170655
85,0.764,0.6725457463264465,0.54,1.1335027170181275
86,0.772,0.667934063911438,0.48,1.1595649099349976
87,0.766,0.6632974512577057,0.52,1.1613435935974121
88,0.774,0.6593217144012451,0.48,1.18199565410614
89,0.772,0.6619556655883789,0.54,1.153899917602539
90,0.77,0.6563445436954498,0.48,1.1772252464294433
91,0.786,0.6584239926338196,0.54,1.1551911544799804
92,0.786,0.6578957781791687,0.5,1.1937670803070068
93,0.772,0.6543957405090332,0.52,1.1558046531677246
94,0.774,0.647529637336731,0.5,1.1810939359664916
95,0.776,0.6430522046089172,0.52,1.1803616857528687
96,0.774,0.6441579542160034,0.54,1.1766700839996338
97,0.768,0.6401642107963562,0.48,1.1920329093933106
98,0.776,0.6379995937347412,0.54,1.185363597869873
99,0.782,0.6359643712043762,0.52,1.1746048736572265
100,0.772,0.63316086435318,0.52,1.190813274383545
