,Id,Epoch:0,Epoch:1,Epoch:2,Epoch:3,Epoch:4,Epoch:5,Epoch:6,Epoch:7,Epoch:8,Epoch:9,Epoch:10,Epoch:11,Epoch:12,Epoch:13,Epoch:14,Epoch:15,Epoch:16,Epoch:17,Epoch:18,Epoch:19,Epoch:20,Epoch:21,Epoch:22,Epoch:23,Epoch:24,Epoch:25,Epoch:26,Epoch:27,Epoch:28,Epoch:29,Epoch:30,Epoch:31,Epoch:32,Epoch:33,Epoch:34,Epoch:35,Epoch:36,Epoch:37,Epoch:38,Epoch:39,Epoch:40,Epoch:41,Epoch:42,Epoch:43,Epoch:44,Epoch:45,Epoch:46,Epoch:47,Epoch:48,Epoch:49,Epoch:50,Epoch:51,Epoch:52,Epoch:53,Epoch:54,Epoch:55,Epoch:56,Epoch:57,Epoch:58,Epoch:59,Epoch:60,Epoch:61,Epoch:62,Epoch:63,Epoch:64,Epoch:65,Epoch:66,Epoch:67,Epoch:68,Epoch:69,Epoch:70,Epoch:71,Epoch:72,Epoch:73,Epoch:74,Epoch:75,Epoch:76,Epoch:77,Epoch:78,Epoch:79,Epoch:80,Epoch:81,Epoch:82,Epoch:83,Epoch:84,Epoch:85,Epoch:86,Epoch:87
1188,309.0,0.12968275625081288,0.12662905490114576,0.1233225486108235,0.12034849716084343,0.11702381748528708,0.11408739253169015,0.11083913488047463,0.10760404063122612,0.10475160678227742,0.10145676455327443,0.09863911781992231,0.09533691157897313,0.09254248688618343,0.090226401530561,0.08823308100303014,0.08611984373558135,0.0845684941325869,0.08305703280937105,0.0809225347780046,0.0796039125749043,0.07902893903000015,0.07812822468224026,0.07724998820395697,0.07659461774996348,0.07644883206202871,0.07671588215799559,0.07574935080040068,0.07520265948204767,0.07041374239183608,0.07061265142900604,0.0705585383943149,0.07021396092715718,0.07073742098041944,0.06962333406720843,0.06806584376664389,0.06828967233498891,0.06751600936764762,0.06802836574968837,0.06831584675681024,0.06885166927462533,0.06834989413619041,0.06819895974227361,0.06380230081932885,0.06376178012717337,0.06433029029340971,0.06479070246929214,0.06492874629440762,0.06471617040889603,0.0648428276181221,0.06519435417084467,0.06581103127627146,0.06154204745377813,0.06166020426012221,0.061963539925359544,0.06207711160892532,0.06240626122979891,0.06269217495407377,0.06279146724513598,0.06279972408499036,0.0632443797020685,0.06339438738567489,0.06361657505234082,0.06355234040390878,0.06068821819055648,0.06074285702336402,0.06054301276093438,0.0611217071612676,0.06137273638021378,0.061496435708942865,0.06205225150500025,0.062424905420768825,0.06272195421514057,0.06287899861733119,0.06318420987753641,0.06341642052644775,0.06381672195025853,0.06416068297056925,0.06433270055623282,0.06506988033652306,0.06513672871958642,0.06489149889066106,0.06523659115745908,0.06612247973680496,0.06566931041223663,0.06662450482447942,0.06612057700043633,0.0664442376721473,0.06621617268002222
1844,310.0,0.026356463597039692,0.021858371299458668,0.01788457448128611,0.014799350181419868,0.01285376570012886,0.01040878966159653,0.008504280063789338,0.006031642820289563,0.004078742800629698,0.0011818635975942011,-0.001374191073409747,-0.004672581478189386,-0.007427162607200444,-0.00947252768673934,-0.011335776347550564,-0.013298724603373557,-0.014915217238012701,-0.017002098204102367,-0.019780262315180153,-0.021600817097350955,-0.02271460933843628,-0.02365467563504353,-0.024539732839912176,-0.025315187085652724,-0.024862209742423147,-0.023229217214975506,-0.023546666954644024,-0.02425984083674848,-0.026585942308884114,-0.02645736379781738,-0.026459847227670252,-0.026183157693594694,-0.025142968515865505,-0.027476151357404888,-0.032425338169559836,-0.031711042392998934,-0.032052656868472695,-0.031674901489168406,-0.031056353822350502,-0.03029863303527236,-0.03064104379154742,-0.03059250465594232,-0.03571236529387534,-0.03576684184372425,-0.034254021127708256,-0.03389789769425988,-0.033870409708470106,-0.03337755287066102,-0.03422382683493197,-0.033408852061256766,-0.03161136852577329,-0.03848258312791586,-0.037822079844772816,-0.03728786902502179,-0.03735876199789345,-0.03667594352737069,-0.036214310908690095,-0.03605558327399194,-0.036301473155617714,-0.03563293186016381,-0.03558328212238848,-0.034961272263899446,-0.03458130708895624,-0.03922508400864899,-0.03860249719582498,-0.038641860242933035,-0.037970406701788306,-0.03751971200108528,-0.03766836924478412,-0.037115162471309304,-0.03676479076966643,-0.03610740089789033,-0.03604562720283866,-0.03554132068529725,-0.03553229360841215,-0.040551950922235847,-0.04034620290622115,-0.040093519957736135,-0.03901506052352488,-0.03908660961315036,-0.03972067777067423,-0.038955096155405045,-0.03798144939355552,-0.03799230931326747,-0.03713018633425236,-0.03748115454800427,-0.037040709517896175,-0.03712787331702808
1406,311.0,-0.0660500419991357,-0.06369102959121976,-0.05939207864659173,-0.05561816106949534,-0.050775165536573956,-0.046330095401832035,-0.04237286054662296,-0.03891329893044063,-0.03513438839997564,-0.0309229740606887,-0.027409809907632216,-0.02321027551910707,-0.019807765892307674,-0.016309697081201842,-0.013526158407330513,-0.009826436580624433,-0.006472361639940313,-0.004559087068108576,-0.0017168468330055477,0.0009824422720287518,0.004016869651552822,0.0069217869147126165,0.009099453421575683,0.012034947518259287,0.014439865605839129,0.01692168434549655,0.01877886542518224,0.022107348112123355,0.023309018462896347,0.025653488135763576,0.02850139739790133,0.03081894506301199,0.03351465452994619,0.036370666697621346,0.03814156486519745,0.04004346100347383,0.04284030731235232,0.044959160898412974,0.047335383615323474,0.05040357740862029,0.05253530666232109,0.05472007819584438,0.04811924323439598,0.050094014299767356,0.05296693422964641,0.05543825456074306,0.0581696874329022,0.06043492789779391,0.06276775364364896,0.06517119546021734,0.06746106860893113,0.060812364731516154,0.06272692712289947,0.06561124537672315,0.06726289061563355,0.06961659448487419,0.07201828914029258,0.07412532291242055,0.07649519720247813,0.07850087753364018,0.08113807226930346,0.0828608710850988,0.08541589762483325,0.08932510337659291,0.0911807439156941,0.09366772323846817,0.09551180260522026,0.09712666166680199,0.09994451701641083,0.10158914221184594,0.1043817326426506,0.10581778841359275,0.10806727622236523,0.11003382291112628,0.11189882457256317,0.11504840637956347,0.11704678939921516,0.11938385452542986,0.12130023964813777,0.12332345119544438,0.12491646089724132,0.12643483387572424,0.12866525139127458,0.13051739973681314,0.13214238520179475,0.13372979313135147,0.1352084672876767,0.13675963062615623
1045,312.0,0.0028841494568041526,0.0003848038504656872,-0.0005412551254266872,-0.0018311177045688964,-0.002569644413597416,-0.003430438982832129,-0.004261259468876233,-0.006136732663435396,-0.007525375091063324,-0.009260126364097232,-0.010866339562198847,-0.0129654148845475,-0.014579432519894908,-0.01571554472320713,-0.01659891773306299,-0.017933697818079963,-0.01908993857796304,-0.019615539349615574,-0.020622920244932175,-0.02182348060887307,-0.02258672413881868,-0.02349604305345565,-0.02441894239746034,-0.02543480572057888,-0.026110697130206972,-0.027023242379073054,-0.028375167166814208,-0.029852928360924125,-0.029895241605117917,-0.031125266454182565,-0.03172641259152442,-0.032864820095710456,-0.033231787965632975,-0.03516729024704546,-0.03241533774416894,-0.03333348501473665,-0.03493523853830993,-0.03544913826044649,-0.03644571651238948,-0.037004492594860494,-0.038196342648006976,-0.03868455206975341,-0.035328898346051574,-0.03653237619437277,-0.03709449875168502,-0.037688730750232935,-0.0384622230194509,-0.03950254479423165,-0.040167530765756965,-0.04049667716026306,-0.04144230391830206,-0.03638686751946807,-0.03713109251111746,-0.03767195867840201,-0.03856001503299922,-0.03919160005170852,-0.03970967198256403,-0.04072212625760585,-0.04130585736129433,-0.04188345919828862,-0.04244371596723795,-0.04318005184177309,-0.043824053020216525,-0.042210150277242064,-0.043051886139437556,-0.0439470149576664,-0.044361736392602324,-0.04538337211124599,-0.04530221386812627,-0.04638089705258608,-0.04696520743891597,-0.04743941291235387,-0.04761551134288311,-0.04850352578796446,-0.04918536823242903,-0.04531050124205649,-0.045782718574628234,-0.04651383450254798,-0.04666975699365139,-0.047340804943814874,-0.048160616075620055,-0.04911429691128433,-0.04879177291877568,-0.05011733900755644,-0.04999367753043771,-0.05110159493051469,-0.051187497563660145,-0.05195474337475995
90,313.0,-0.0254613942067538,-0.017883262264409235,-0.0071741549015444306,0.0028462355590558484,0.009714072528627835,0.0164937981795187,0.022488387002210532,0.027862358040043285,0.03285027375178678,0.03789940649377448,0.041816445865801403,0.045850196055003574,0.04974684917501041,0.05202457468424525,0.055499562727553506,0.05847335819687162,0.06131951963262899,0.06423678595040526,0.06601586432329246,0.06825506474290575,0.07043202168175153,0.07262706969465528,0.07447435706853867,0.07636276206799916,0.07761962658592633,0.07937744419489588,0.08110545788492475,0.08222270756959915,0.08521414388503347,0.0862315861242158,0.08764081501535007,0.08876749553850719,0.0899040097636836,0.09160596611244338,0.09303267087255206,0.09359292898859296,0.09418498618262154,0.0957101359963417,0.09721448698214122,0.09710677180971418,0.09862293941634041,0.09927225219351905,0.09456296105469976,0.09524089683379446,0.09689263147967202,0.09756116569042206,0.09732305205294065,0.09842898909534727,0.09873009419866971,0.09936226691518511,0.10099451297095843,0.09762260477457728,0.09789611824921199,0.09944304930312294,0.09904669863837105,0.10045685778771128,0.10077118341411863,0.10102782185588564,0.10148902982473373,0.10229014073099409,0.102569615734475,0.10293594055942126,0.10271834209561348,0.1005924828350544,0.10078188936625208,0.10159312135406903,0.10206500494054385,0.10310612459267889,0.10191579482385091,0.10278525629213878,0.10355073692543167,0.10407868240560804,0.10408554598689079,0.10484896919557027,0.10561203051890646,0.10714076086878777,0.10778622276016644,0.10741843762142318,0.10825208414878164,0.1084116202379976,0.10906478124005455,0.10945487820676394,0.1101367212831974,0.11047061905264854,0.11084514696683202,0.1111884739782129,0.11173186504415103,0.11214188007371767
1522,314.0,-0.03040812144588147,-0.026994113544268266,-0.022194255575803772,-0.015881327113934925,-0.010583775525446981,-0.006170022633991071,-0.0028002287560541716,-0.0005663794166009351,0.0010471149081630366,0.0025381278745563968,0.0035729517278793666,0.0041098629912344874,0.004908007340938119,0.005144995030215275,0.005903749724633859,0.005825041120780432,0.006123977349488995,0.005989414400703806,0.006146087521171596,0.005688896115836022,0.005198158194876409,0.005182750225815523,0.005057230724820069,0.00472044968046248,0.00426450658207094,0.004175611432791422,0.003296497839203636,0.002673543503208618,0.005935016474852871,0.005553432241348284,0.004568391654174775,0.004169356926078243,0.0030652060013380833,0.0027763502865647233,0.007377731247938105,0.006022010746944163,0.005144876336479294,0.004630156873775247,0.004028131927563143,0.0027025280121181694,0.00211551965912804,0.0017364888418731944,0.00759930498419895,0.006967888891397577,0.006487486626221133,0.005280447345285211,0.004383204854093492,0.0036402341294368462,0.0029307202951583482,0.002135665962539081,0.0011538660619407892,0.009668861183204822,0.009013963098238622,0.008276672667956777,0.00669608757432018,0.006495475053920278,0.0057190973477970275,0.0044555869327658525,0.003855539984734995,0.0028762223165748374,0.002060475160500833,0.0013258268840477935,0.00043626059778034687,-0.0014289782733872666,-0.0023495402918862446,-0.0028929052059538662,-0.004016303377544058,-0.004482923981933189,-0.005650796129235199,-0.006291417039132544,-0.007161997441601541,-0.007957372190763376,-0.00850847560130725,-0.009122949201680188,-0.010469455737620592,-0.01203622083578791,-0.0128942527808249,-0.0139168337918818,-0.014286687930247613,-0.01569244365340897,-0.01608263175668461,-0.01670999126508832,-0.017409719260675565,-0.01835631825295942,-0.01892331967662488,-0.019401800286556994,-0.020365895237773657,-0.02100624729480062
1550,315.0,0.07064703665673733,0.07024821452796459,0.06937457947060466,0.06988100847229362,0.07054654788225889,0.0716662285849452,0.07221999019384384,0.07293909415602684,0.0738705201074481,0.07432717736810446,0.07488937303423882,0.07522149663418531,0.075843945145607,0.07609849981963634,0.07626404613256454,0.07655245158821344,0.07672449294477701,0.07650586403906345,0.07668020762503147,0.07585912384092808,0.07646113447844982,0.07625221461057663,0.07656559720635414,0.07657515723258257,0.0766107914969325,0.07651899382472038,0.07671378646045923,0.07625575084239244,0.07507436536252499,0.07504507154226303,0.07466789707541466,0.07498885598033667,0.07504062633961439,0.07412592135369778,0.07318909373134375,0.07333824504166842,0.07209588773548603,0.07275248598307371,0.07247330714017153,0.0727411787956953,0.07186041586101055,0.07237299531698227,0.069498629309237,0.0689527140930295,0.068589405156672,0.0682427380234003,0.06884330045431852,0.06897764652967453,0.06902839336544275,0.06876218970865011,0.06874407269060612,0.06606741808354855,0.06625295989215374,0.06501239817589521,0.06567760091274977,0.06569549767300487,0.06525291036814451,0.06533058872446418,0.06475967820733786,0.06499510258436203,0.06507011549547315,0.06513016670942307,0.06532190553843975,0.05935491714626551,0.05923981824889779,0.05883278651162982,0.05948233464732766,0.059072712901979685,0.05917936796322465,0.059379019774496555,0.05896339938044548,0.05924466531723738,0.05938461795449257,0.05910232150927186,0.05937307747080922,0.05622166581451893,0.056811162270605564,0.056563262827694416,0.05686913337558508,0.056914898101240396,0.05637998878955841,0.0566822262480855,0.056909633334726095,0.05673320358619094,0.05727268289774656,0.0567196998745203,0.05693160090595484,0.056633579234282166
1426,316.0,-0.12995072330037752,-0.12183559189240138,-0.1115712324778239,-0.10059065247575442,-0.08977095410227776,-0.0786752700805664,-0.06776715690890948,-0.05761103021601836,-0.04815506748855114,-0.03906109991172949,-0.030462042118112247,-0.022895728548367824,-0.015477805398404598,-0.008571063711618384,-0.0022706182207912202,0.00412071436100329,0.009430637369708469,0.01531564622807006,0.020742325577884912,0.025204918657739956,0.029826044104993343,0.03439419623464346,0.03901836679627498,0.043391672583917774,0.04795734491199255,0.05229390226304531,0.05534156349798044,0.058775863920648895,0.061222976073622704,0.0642492671807607,0.06756212438146274,0.07073875392476718,0.07349392771720886,0.07550808290640514,0.0774097628891468,0.08023856828610103,0.08217316741744678,0.08414921785394351,0.08666129534443219,0.08883277947703998,0.0905642459789912,0.09292394295334816,0.09331061815222104,0.09531041358908017,0.09733330210049947,0.09942194571097691,0.10063814620176952,0.10236815859874089,0.10417731727162997,0.10606227566798528,0.10830757146080335,0.108421524365743,0.11040661484003067,0.11170979216694832,0.11321985721588135,0.11501635983586311,0.11681116123994191,0.11801111077268918,0.11995243653655052,0.12158979599674542,0.12290497869253159,0.1247615081568559,0.12658950313925743,0.12446402261654536,0.12607978781064352,0.12752838308612505,0.1290412706633409,0.1308653118709723,0.13163298120101294,0.13305511698126793,0.13497620075941086,0.13597102214892706,0.13756596793731055,0.13930601378281912,0.14044678956270218,0.1434682955344518,0.14464840044577917,0.1456322024265925,0.14741654942433038,0.14870535830656686,0.149755430718263,0.15138621628284454,0.15273742377758026,0.15433003505071005,0.1556729649504026,0.1569331834713618,0.1584129532178243,0.15974635548061797
321,317.0,0.03266969348769635,0.032342716865241525,0.03205096572637558,0.032831535674631596,0.03329648720100522,0.03465657248161733,0.036732358206063506,0.03762604342773557,0.0390859785489738,0.040174014028161766,0.04124680198729038,0.04211654495447874,0.043004811834543945,0.04374086456373334,0.04432820761576295,0.045501003693789246,0.045927664078772065,0.046719286032021044,0.04744449239224195,0.04752529021352529,0.0487336216494441,0.04935737065970898,0.050104194693267344,0.05025691799819469,0.05077226832509041,0.051274270936846736,0.051507822796702386,0.05218866467475891,0.05178945790976286,0.05206322725862265,0.052568879909813404,0.053686114773154256,0.05383002441376448,0.05424614064395428,0.05276464000344276,0.05317777693271637,0.053115938790142536,0.05407979693263769,0.05423997705802321,0.0550117913633585,0.055038570798933505,0.05576496236026287,0.05809376630932093,0.058372513204813,0.059457749128341675,0.05932392496615648,0.059750577062368394,0.06010213885456324,0.06063690092414618,0.06067862119525671,0.06120691895484924,0.06157640777528286,0.06212739311158657,0.06207292452454567,0.06209926903247833,0.06285971030592918,0.06253331303596496,0.0626474792137742,0.06304462235420942,0.0631540348753333,0.06344805844128132,0.06347136478871107,0.06401278134435415,0.06518564596772194,0.06496258620172739,0.0653463227674365,0.06579863112419844,0.065917787887156,0.06632589027285576,0.06599358282983303,0.06640472039580345,0.06674949489533902,0.06680274046957493,0.06708457954227924,0.06693708542734385,0.06713065076619387,0.06745658628642559,0.06742530427873135,0.0677484968677163,0.06762720234692096,0.06750402655452489,0.06730065736919641,0.06771950758993625,0.06764846686273814,0.06787466872483491,0.06735256034880877,0.06779970936477184,0.06760068678607543
1046,318.0,0.0028841494568041526,0.0003848038504656872,-0.0005412551254266872,-0.0018311177045688964,-0.002569644413597416,-0.003430438982832129,-0.004261259468876233,-0.006136732663435396,-0.007525375091063324,-0.009260126364097232,-0.010866339562198847,-0.0129654148845475,-0.014579432519894908,-0.01571554472320713,-0.01659891773306299,-0.017933697818079963,-0.01908993857796304,-0.019615539349615574,-0.020622920244932175,-0.02182348060887307,-0.02258672413881868,-0.02349604305345565,-0.02441894239746034,-0.02543480572057888,-0.026110697130206972,-0.027023242379073054,-0.028375167166814208,-0.029852928360924125,-0.029895241605117917,-0.031125266454182565,-0.03172641259152442,-0.032864820095710456,-0.033231787965632975,-0.03516729024704546,-0.03241533774416894,-0.03333348501473665,-0.03493523853830993,-0.03544913826044649,-0.03644571651238948,-0.037004492594860494,-0.038196342648006976,-0.03868455206975341,-0.035328898346051574,-0.03653237619437277,-0.03709449875168502,-0.037688730750232935,-0.0384622230194509,-0.03950254479423165,-0.040167530765756965,-0.04049667716026306,-0.04144230391830206,-0.03638686751946807,-0.03713109251111746,-0.03767195867840201,-0.03856001503299922,-0.03919160005170852,-0.03970967198256403,-0.04072212625760585,-0.04130585736129433,-0.04188345919828862,-0.04244371596723795,-0.04318005184177309,-0.043824053020216525,-0.042210150277242064,-0.043051886139437556,-0.0439470149576664,-0.044361736392602324,-0.04538337211124599,-0.04530221386812627,-0.04638089705258608,-0.04696520743891597,-0.04743941291235387,-0.04761551134288311,-0.04850352578796446,-0.04918536823242903,-0.04531050124205649,-0.045782718574628234,-0.04651383450254798,-0.04666975699365139,-0.047340804943814874,-0.048160616075620055,-0.04911429691128433,-0.04879177291877568,-0.05011733900755644,-0.04999367753043771,-0.05110159493051469,-0.051187497563660145,-0.05195474337475995
1136,319.0,-0.14582182094454765,-0.1469722017645836,-0.1459111087024212,-0.1455759210512042,-0.14431876223534346,-0.1443712804466486,-0.14354206062853336,-0.14361474569886923,-0.14191572926938534,-0.14262850675731897,-0.14277435932308435,-0.14405197463929653,-0.14509565848857164,-0.14590094238519669,-0.14781419187784195,-0.14858995750546455,-0.15025763399899006,-0.15160947665572166,-0.15179597586393356,-0.15417224913835526,-0.15544816851615906,-0.15609314292669296,-0.15779874473810196,-0.15906153805553913,-0.1601832266896963,-0.1615274492651224,-0.1644834317266941,-0.16455070860683918,-0.1643921472132206,-0.16628499142825603,-0.16719873249530792,-0.1678494531661272,-0.1692949291318655,-0.17098559252917767,-0.17107400856912136,-0.1731606349349022,-0.1742752008140087,-0.17582242749631405,-0.17725402489304543,-0.1779028456658125,-0.178924648091197,-0.17962564900517464,-0.18200869299471378,-0.18307544849812984,-0.18397953547537327,-0.1851842664182186,-0.1855375748127699,-0.18682453036308289,-0.1870435606688261,-0.18855994939804077,-0.18965373560786247,-0.1934026964008808,-0.19448171369731423,-0.1957162618637085,-0.19674557633697987,-0.19740276411175728,-0.19818435423076153,-0.1995847076177597,-0.19912133924663067,-0.20085139572620392,-0.20071983337402344,-0.20226836390793324,-0.2014701794832945,-0.20753672532737255,-0.20898241735994816,-0.20923718623816967,-0.21002495102584362,-0.2118254005908966,-0.2111169546842575,-0.21225589141249657,-0.21170909702777863,-0.21260273642838,-0.21259495429694653,-0.21355617232620716,-0.2145554143935442,-0.21928913332521915,-0.2199355736374855,-0.22006397880613804,-0.22076026536524296,-0.2214939147233963,-0.22196142189204693,-0.22275597788393497,-0.2225082516670227,-0.22346717305481434,-0.22365877032279968,-0.2247273288667202,-0.22503995895385742,-0.22585654134551683
1189,320.0,0.12968275625081288,0.12662905490114576,0.1233225486108235,0.12034849716084343,0.11702381748528708,0.11408739253169015,0.11083913488047463,0.10760404063122612,0.10475160678227742,0.10145676455327443,0.09863911781992231,0.09533691157897313,0.09254248688618343,0.090226401530561,0.08823308100303014,0.08611984373558135,0.0845684941325869,0.08305703280937105,0.0809225347780046,0.0796039125749043,0.07902893903000015,0.07812822468224026,0.07724998820395697,0.07659461774996348,0.07644883206202871,0.07671588215799559,0.07574935080040068,0.07520265948204767,0.07041374239183608,0.07061265142900604,0.0705585383943149,0.07021396092715718,0.07073742098041944,0.06962333406720843,0.06806584376664389,0.06828967233498891,0.06751600936764762,0.06802836574968837,0.06831584675681024,0.06885166927462533,0.06834989413619041,0.06819895974227361,0.06380230081932885,0.06376178012717337,0.06433029029340971,0.06479070246929214,0.06492874629440762,0.06471617040889603,0.0648428276181221,0.06519435417084467,0.06581103127627146,0.06154204745377813,0.06166020426012221,0.061963539925359544,0.06207711160892532,0.06240626122979891,0.06269217495407377,0.06279146724513598,0.06279972408499036,0.0632443797020685,0.06339438738567489,0.06361657505234082,0.06355234040390878,0.06068821819055648,0.06074285702336402,0.06054301276093438,0.0611217071612676,0.06137273638021378,0.061496435708942865,0.06205225150500025,0.062424905420768825,0.06272195421514057,0.06287899861733119,0.06318420987753641,0.06341642052644775,0.06381672195025853,0.06416068297056925,0.06433270055623282,0.06506988033652306,0.06513672871958642,0.06489149889066106,0.06523659115745908,0.06612247973680496,0.06566931041223663,0.06662450482447942,0.06612057700043633,0.0664442376721473,0.06621617268002222
152,321.0,-0.0022816321450389106,-0.003212401151864065,-0.005738697790851195,-0.010688753462293081,-0.018424828433328204,-0.024923295351780124,-0.03222037355105082,-0.03946415852341387,-0.0454589935640494,-0.051835625949833125,-0.056840711997614965,-0.06223490254746543,-0.06676496896478865,-0.07169346428579754,-0.07574107166793612,-0.07961662858724594,-0.08355287462472916,-0.08709107256597942,-0.0914015347758929,-0.0949436260594262,-0.09778803338607152,-0.1006223965022299,-0.10342332472403844,-0.10665988342629538,-0.10949057588974635,-0.1123827455772294,-0.1153283483452267,-0.11797487073474461,-0.12005310753981273,-0.12206864522563086,-0.12461086031463411,-0.12667163544230992,-0.12916743920909035,-0.13099251604742473,-0.13737945755322775,-0.1398442652490404,-0.14261146386464438,-0.14365643759568533,-0.14551196992397308,-0.14801260663403404,-0.14954261316193473,-0.15145476328002083,-0.1568782693809933,-0.15842468043168387,-0.15964456068144905,-0.16133636070622337,-0.1634508553478453,-0.165174115035269,-0.16648148828082615,-0.16824573278427124,-0.16941301690207589,-0.16974934273295933,-0.1711853626701567,-0.1722958121034834,-0.17404180599583519,-0.1753158320983251,-0.17705761558479732,-0.17897290156947243,-0.18011302914884356,-0.18150713874234092,-0.1831319630146027,-0.18428249988290998,-0.18640179269843632,-0.18861431214544508,-0.19042976697285968,-0.1911830935213301,-0.19210825032658047,-0.19368885788652632,-0.19613308873441485,-0.19670358962482876,-0.1977754102812873,-0.19903535478644901,-0.20067653059959412,-0.20165103673934937,-0.20345143311553532,-0.2050725370645523,-0.20664801034662458,-0.20779907041125828,-0.20855988727675545,-0.21022076242499882,-0.21135158671273124,-0.21254311998685202,-0.21322733163833618,-0.21478743188911015,-0.2158656981256273,-0.21708672907617357,-0.218145113852289,-0.21931192941135833
1707,322.0,0.1272810399532318,0.12334937136620283,0.11622962262481451,0.11023112665861845,0.10386107675731182,0.09680434409528971,0.09008026868104935,0.08366802427917719,0.07795161567628384,0.07261452917009592,0.06722990609705448,0.06290490040555596,0.05787560762837529,0.05350485956296325,0.04996879491955042,0.04643526906147599,0.043070490937680006,0.04011945566162467,0.03712253086268902,0.033812823006883264,0.03162231808528304,0.029356493381783366,0.027167124906554818,0.02528481127228588,0.02366997010540217,0.022772091324441135,0.021294055739417672,0.01996216646512039,0.013963544042780995,0.01359380705980584,0.012199460819829255,0.011477048901724629,0.011431102437200025,0.00982736935839057,0.005518933088751511,0.0045051440538372844,0.003190154755429831,0.004008780554613622,0.004359877020760905,0.0036442650743993,0.002402253245236352,0.0013334486211533658,-0.005042991484515369,-0.005683981227775803,-0.005518428530194797,-0.006072507152566686,-0.005892475848668255,-0.005906506848987192,-0.006551760088768788,-0.006660789615125395,-0.006376913603162393,-0.01298365939874202,-0.013582938932813704,-0.013959133415482938,-0.014154240780044347,-0.013841261737979949,-0.013812278455588967,-0.014241534227039665,-0.015156549110542983,-0.014137147198198363,-0.014729941671248525,-0.014483819220913574,-0.014117414568318054,-0.016267410130240023,-0.01608059403952211,-0.01671129313763231,-0.01648081635357812,-0.0168896290124394,-0.016482016071677208,-0.015568035159958526,-0.016305439872667193,-0.015815305385331158,-0.01599566403638164,-0.015904881001915783,-0.015540710388449952,-0.01602477510459721,-0.015547715476714075,-0.015344775165431201,-0.014391275239177048,-0.015243677131365985,-0.015744891890790313,-0.014911615697201341,-0.014256438793381678,-0.014083905069128377,-0.012938409170601517,-0.013874224270693958,-0.013889056106563658,-0.014517876785248518
1169,323.0,-0.1718489540119966,-0.17272348453601202,-0.17547218377391496,-0.17779146631558737,-0.18164145573973656,-0.1858492431541284,-0.18925880392392477,-0.19310111304124197,-0.195532638579607,-0.19785286486148834,-0.19974044213692346,-0.20126054311792055,-0.20231396332383156,-0.20381118108828863,-0.20413017397125563,-0.20502029110987982,-0.20507583394646645,-0.20565521468718848,-0.20500327770908675,-0.20495152100920677,-0.20458325743675232,-0.20378910129268965,-0.2033702718714873,-0.20344334344069162,-0.2027591603497664,-0.20177581161260605,-0.20142067968845367,-0.20035582159956297,-0.20732766638199487,-0.20595320189992586,-0.20559849962592125,-0.20524539922674498,-0.20409718652566275,-0.2023461846013864,-0.2089954987168312,-0.20867068320512772,-0.20714642107486725,-0.20495948567986488,-0.20373827343185744,-0.20408501600225767,-0.20316632216175398,-0.2023482397198677,-0.21339616427818933,-0.21174989019831023,-0.2105646717051665,-0.20950754235188165,-0.20807520051797232,-0.2075025998055935,-0.20618097359935442,-0.20561518395940462,-0.203885888059934,-0.2056885945300261,-0.20532280082503954,-0.204277486850818,-0.20343796039621034,-0.20253212998310724,-0.20110979924599334,-0.2005794607102871,-0.19955713550249735,-0.19804609566926956,-0.19741709530353546,-0.19708291565378508,-0.19624166190624237,-0.1972999473412832,-0.19657392303148905,-0.1956940914193789,-0.19452963024377823,-0.19366535792748132,-0.1922956518828869,-0.19090467939774194,-0.1908098111550013,-0.18991510570049286,-0.18940992653369904,-0.1878574068347613,-0.1865112048884233,-0.18693054094910622,-0.18605309476455054,-0.18487167606751123,-0.18362604329983392,-0.18391129498680434,-0.18245390678445497,-0.18136455491185188,-0.1805244560043017,-0.18001186599334082,-0.17886501550674438,-0.17818239455421767,-0.1773364283144474,-0.1765993589328395
