epoch,accuracy,loss,val_accuracy,val_loss
0,0.019999999552965164,4.631820201873779,0.01640000008046627,4.594017028808594
1,0.019999999552965164,4.561548709869385,0.017999999225139618,4.539916515350342
2,0.01600000075995922,4.501386642456055,0.029500000178813934,4.508296489715576
3,0.035999998450279236,4.438516139984131,0.030500000342726707,4.466748237609863
4,0.024000000208616257,4.498698711395264,0.028699999675154686,4.443212985992432
5,0.03200000151991844,4.380324363708496,0.02290000021457672,4.396242618560791
6,0.024000000208616257,4.376036643981934,0.04129999876022339,4.3432698249816895
7,0.05000000074505806,4.313914775848389,0.04650000110268593,4.288940906524658
8,0.04399999976158142,4.334081172943115,0.0494999997317791,4.276516914367676
9,0.06199999898672104,4.274333953857422,0.049400001764297485,4.27185583114624
10,0.05000000074505806,4.225834846496582,0.061400000005960464,4.190852165222168
11,0.057999998331069946,4.201106071472168,0.05889999866485596,4.168209075927734
12,0.05000000074505806,4.180418014526367,0.06689999997615814,4.147671699523926
13,0.05000000074505806,4.187005043029785,0.0608999989926815,4.191295623779297
14,0.07800000160932541,4.123218536376953,0.08110000193119049,4.07390832901001
15,0.09000000357627869,4.094926834106445,0.07400000095367432,4.09038782119751
16,0.07599999755620956,4.110116004943848,0.08659999817609787,4.027871131896973
17,0.08399999886751175,4.001401901245117,0.08290000259876251,4.045767307281494
18,0.09399999678134918,4.052062511444092,0.10289999842643738,3.9538187980651855
19,0.09799999743700027,3.92791485786438,0.0934000015258789,4.0092082023620605
20,0.10400000214576721,3.9750277996063232,0.10679999738931656,3.9175631999969482
0,0.009999999776482582,4.623845100402832,0.015599999576807022,4.598028659820557
1,0.012000000104308128,4.600172519683838,0.014800000004470348,4.581010818481445
0,0.017999999225139618,4.594951152801514,0.01549999974668026,4.573690414428711
1,0.02199999988079071,4.5487823486328125,0.022099999710917473,4.519415855407715
2,0.024000000208616257,4.538174152374268,0.02410000003874302,4.472480297088623
3,0.02199999988079071,4.499787330627441,0.02070000022649765,4.4674882888793945
4,0.019999999552965164,4.434760570526123,0.03200000151991844,4.410656452178955
0,0.012000000104308128,4.614187240600586,0.016100000590085983,4.601658821105957
1,0.01600000075995922,4.599207878112793,0.015699999406933784,4.580233097076416
2,0.014000000432133675,4.542474269866943,0.01940000057220459,4.542967319488525
3,0.02800000086426735,4.513316631317139,0.0210999995470047,4.538775444030762
4,0.01600000075995922,4.513920307159424,0.023600000888109207,4.493000507354736
0,0.021900000050663948,4.452649116516113,0.0364999994635582,4.284440994262695
1,0.057999998331069946,4.1304121017456055,0.0722000002861023,4.01318883895874
2,0.09780000150203705,3.8817601203918457,0.11509999632835388,3.7801156044006348
3,0.12700000405311584,3.6917049884796143,0.14749999344348907,3.5669405460357666
4,0.147599995136261,3.553945302963257,0.16459999978542328,3.480294942855835
5,0.17329999804496765,3.3892078399658203,0.18619999289512634,3.358670711517334
6,0.19220000505447388,3.3189890384674072,0.20720000565052032,3.259286642074585
7,0.20669999718666077,3.252753257751465,0.210099995136261,3.2313168048858643
0,0.021800000220537186,4.440756320953369,0.03200000151991844,4.274898052215576
1,0.05570000037550926,4.162576198577881,0.06920000165700912,4.023411273956299
2,0.08699999749660492,3.9366374015808105,0.0917000025510788,3.8498542308807373
3,0.10779999941587448,3.778099536895752,0.1298000067472458,3.6820664405822754
4,0.13019999861717224,3.650050401687622,0.14650000631809235,3.6164710521698
5,0.15600000321865082,3.5097639560699463,0.16339999437332153,3.4963903427124023
6,0.18610000610351562,3.387887477874756,0.186599999666214,3.401637554168701
7,0.18719999492168427,3.375675678253174,0.20090000331401825,3.2890167236328125
8,0.19140000641345978,3.2982308864593506,0.2160000056028366,3.228273391723633
9,0.2070000022649765,3.222987651824951,0.22220000624656677,3.213367223739624
10,0.23510000109672546,3.1061792373657227,0.23190000653266907,3.1298084259033203
11,0.24469999969005585,3.0379936695098877,0.24709999561309814,3.0828094482421875
12,0.24169999361038208,3.035715341567993,0.25189998745918274,3.0449211597442627
13,0.2529999911785126,2.977734327316284,0.25209999084472656,3.0212671756744385
14,0.26759999990463257,2.970494031906128,0.25440001487731934,3.023071527481079
15,0.2874000072479248,2.827484607696533,0.2590999901294708,2.9981257915496826
16,0.2922999858856201,2.8212785720825195,0.27000001072883606,2.9712414741516113
17,0.2962000072002411,2.7841291427612305,0.2752000093460083,2.9120657444000244
18,0.29249998927116394,2.807464361190796,0.2784000039100647,2.9100818634033203
19,0.2953999936580658,2.77734375,0.28040000796318054,2.8858773708343506
20,0.33070001006126404,2.63159441947937,0.2928999960422516,2.848905563354492
21,0.3206000030040741,2.6454601287841797,0.29440000653266907,2.8420116901397705
22,0.323199987411499,2.6413817405700684,0.29789999127388,2.834172487258911
23,0.32030001282691956,2.6432223320007324,0.2980000078678131,2.857370376586914
24,0.3278999924659729,2.636361598968506,0.30869999527931213,2.7771787643432617
25,0.3580999970436096,2.47501802444458,0.3073999881744385,2.787590980529785
26,0.35359999537467957,2.504138231277466,0.3100000023841858,2.76627254486084
27,0.36419999599456787,2.5015690326690674,0.3165999948978424,2.7338902950286865
28,0.35530000925064087,2.488633871078491,0.31779998540878296,2.744490623474121
29,0.36059999465942383,2.509192943572998,0.3197999894618988,2.7477774620056152
30,0.388700008392334,2.3542277812957764,0.31779998540878296,2.743903398513794
31,0.385699987411499,2.3508975505828857,0.3215999901294708,2.7476882934570312
32,0.376800000667572,2.3881125450134277,0.3287999927997589,2.709669828414917
33,0.3840999901294708,2.4126834869384766,0.3264000117778778,2.731955051422119
