Id,Epoch:0,Epoch:1,Epoch:2,Epoch:3
0,-0.10606656223535538,-0.1052873507142067,-0.1049935445189476,-0.10237731039524078
1,-0.21522276103496552,-0.2303719222545624,-0.24565714597702026,-0.2648349106311798
2,-0.08486278355121613,-0.08334530889987946,-0.07938586920499803,-0.07858399301767349
3,-0.1972676515579224,-0.2084485441446305,-0.2170545756816864,-0.22270150482654572
4,0.09448950737714767,0.09451153874397278,0.09343601763248444,0.0935133770108223
5,0.10730428248643877,0.1101096123456955,0.11237676441669464,0.11147886514663696
6,0.17424963414669034,0.17612943053245544,0.17771944403648374,0.1807422935962677
7,-0.13284240663051605,-0.13235656917095184,-0.1337795853614807,-0.13527055084705353
8,0.1458079069852829,0.1509353071451187,0.1514723300933838,0.1525622457265854
9,0.01562221348285675,0.012374293059110641,0.012081514112651348,0.011740438640117645
10,-0.1501164585351944,-0.14909973740577698,-0.15511424839496613,-0.16383060812950134
11,-0.1680334210395813,-0.1780358850955963,-0.17144742608070376,-0.17576302587985992
12,-0.1380048245191574,-0.14803463220596313,-0.15751715004444122,-0.15919430553913116
13,0.11319237947463988,0.10739880800247192,0.10786814242601396,0.11959542334079742
14,-0.1362510472536087,-0.1504821926355362,-0.15261724591255188,-0.15148912370204926
15,0.0628356784582138,0.06902122497558594,0.07724102586507797,0.07942881435155869
16,-0.19490808248519886,-0.2137165367603302,-0.2320689857006073,-0.25175201892852783
17,-0.10165330022573472,-0.10319113731384276,-0.10532413423061372,-0.10860931873321533
18,0.14437903463840485,0.15661601722240448,0.16082046926021576,0.16631513833999634
19,0.11158899962902068,0.1189127117395401,0.12479645758867265,0.13155275583267212
20,-0.17370149493217468,-0.1750486046075821,-0.17257106304168698,-0.17012165486812592
21,0.1079213246703148,0.1105176880955696,0.11324185132980348,0.11144557595252991
22,-0.15296095609664914,-0.1522962599992752,-0.15241876244544986,-0.1536402851343155
23,-0.07927224785089493,-0.08212757110595703,-0.08231914043426514,-0.08206174522638321
24,-0.0359511561691761,-0.03399542346596718,-0.03349195793271065,-0.032807257026433945
25,-0.17574356496334076,-0.18792667984962466,-0.1971997320652008,-0.2072044163942337
26,0.16259126365184784,0.1641039103269577,0.1622406542301178,0.16351373493671417
27,0.13335521519184113,0.14024615287780762,0.13786077499389648,0.13845103979110718
28,-0.2075456976890564,-0.20729714632034305,-0.20320339500904086,-0.2043214589357376
29,-0.16995593905448916,-0.1770433634519577,-0.1766066700220108,-0.17932452261447906
30,-0.02298254333436489,-0.022749334573745728,-0.021794574335217483,-0.017390942201018333
31,0.012438960373401642,0.01149922888725996,0.010174021124839784,0.006025354377925396
32,-0.06490712612867355,-0.06416036933660507,-0.06397049874067308,-0.06408653408288956
33,-0.1783871054649353,-0.1820911765098572,-0.1812686622142792,-0.1828322410583496
34,0.07090944796800612,0.07190796732902527,0.07116357982158661,0.06947769969701767
35,-0.19270291924476626,-0.21074239909648887,-0.2240937501192093,-0.23773543536663055
36,0.08477308601140976,0.0873289704322815,0.08819770067930223,0.0905878096818924
37,-0.04888793081045152,-0.04169715195894241,-0.04064306989312172,-0.037978481501340866
38,-0.20378050208091736,-0.20399236679077148,-0.2012169361114502,-0.2010808140039444
39,0.0225460771471262,0.02033551037311554,0.021697819232940674,0.02068437449634075
40,0.017732013016939163,0.016114799305796627,0.015371184796094894,0.01754176989197731
41,-0.1155652478337288,-0.12135376036167145,-0.12511804699897766,-0.131130650639534
42,-0.08793880045413971,-0.0806000828742981,-0.0774800255894661,-0.07362517714500427
43,0.1979324221611023,0.1981515884399414,0.20152533054351807,0.20141594111919403
44,0.10210486501455307,0.0994083285331726,0.09748153388500214,0.0946592167019844
45,-0.136615052819252,-0.1453099399805069,-0.15465077757835388,-0.16523058712482452
46,0.0005930692423135043,0.0033347236458212137,0.004844116978347302,0.00864659808576107
47,-0.22154660522937766,-0.25131756067276,-0.2724847197532654,-0.2873219847679138
48,0.004135063849389553,0.001757522812113166,-0.00238424027338624,-0.01293733436614275
49,-0.17522244155406952,-0.1876554638147354,-0.19246461987495425,-0.20018281042575836
50,-0.15831740200519562,-0.1516718715429306,-0.15362508594989774,-0.15297426283359528
51,0.0724763348698616,0.06263390183448793,0.0657251626253128,0.05452302098274231
52,0.08948667347431183,0.0804002434015274,0.08889582753181458,0.08908529579639435
53,-0.16507497429847715,-0.16470341384410858,-0.17645110189914706,-0.1808115541934967
54,-0.2063262164592743,-0.20265169441699984,-0.21027089655399325,-0.22305171191692352
55,0.143786683678627,0.18032047152519226,0.2075388580560684,0.223520427942276
56,0.1336073875427246,0.13015757501125336,0.13155797123908994,0.14364296197891235
57,-0.046645164489746094,-0.058795064687728875,-0.07005763053894043,-0.0743638426065445
58,-0.2120661735534668,-0.22572097182273865,-0.2347292155027389,-0.2365713119506836
59,-0.04714489355683327,-0.05960033088922501,-0.07076145708560944,-0.0829591229557991
60,0.13396425545215607,0.1357661336660385,0.13452661037445068,0.13929150998592377
61,-0.19138705730438232,-0.20000265538692474,-0.20606398582458496,-0.21456842124462128
62,0.07547808438539505,0.07194799184799194,0.06880545616149902,0.0658254474401474
63,-0.06650684773921968,-0.05883367732167244,-0.055569056421518326,-0.05349109694361687
64,-0.05826470628380776,-0.060116220265626914,-0.05846106261014938,-0.05688076466321945
65,0.17528755962848666,0.1960548758506775,0.2076554298400879,0.21388974785804749
66,0.0880604237318039,0.09212080389261246,0.09719852358102797,0.0983525812625885
67,-0.202303946018219,-0.21728044748306274,-0.2319168001413345,-0.23865655064582825
68,0.046427145600318916,0.04741927236318588,0.04248248040676117,0.03958875313401222
69,-0.07326037436723709,-0.096371129155159,-0.10604535043239594,-0.11621520668268204
70,-0.1662968248128891,-0.16058240830898285,-0.15711186826229095,-0.15594924986362457
71,-0.2600850164890289,-0.2881624102592468,-0.30818867683410645,-0.3217788338661194
72,-0.22466349601745605,-0.22205907106399536,-0.2189527451992035,-0.21734760701656342
73,0.010709899477660656,0.007211342453956605,0.00507667800411582,0.003107406198978424
74,-0.16768163442611694,-0.1697535216808319,-0.1756003350019455,-0.17366567254066467
75,-0.05221283435821533,-0.05875339359045029,-0.06244729086756706,-0.06729084253311157
76,-0.02787016145884991,-0.02950366772711277,-0.02697950042784214,-0.0288188848644495
77,0.03265376389026642,0.039418604224920266,0.04329487681388855,0.045736100524663925
78,0.10479043424129486,0.10405240207910538,0.1021839827299118,0.10457535833120346
79,0.08848230540752411,0.09229375422000884,0.094097837805748,0.09530936926603317
80,-0.1602470576763153,-0.1602470576763153,-0.1602470576763153,-0.1602470576763153
81,-0.08304404467344284,-0.08304404467344284,-0.08304404467344284,-0.08304404467344284
82,-0.0985531359910965,-0.0985531359910965,-0.0985531359910965,-0.0985531359910965
83,-0.12301518768072127,-0.12301518768072127,-0.12301518768072127,-0.12301518768072128
84,0.16427583992481232,0.16427583992481232,0.16427583992481232,0.16427583992481232
85,-0.09377319365739822,-0.09377305209636687,-0.09377305209636687,-0.09377305209636688
86,-0.0101869385689497,-0.010186944156885149,-0.010186944156885149,-0.010186944156885147
87,0.1911509782075882,0.1911509782075882,0.1911509782075882,0.1911509782075882
88,0.04296920448541641,0.042969148606061935,0.042969148606061935,0.042969148606061935
89,-0.13493749499320984,-0.13493749499320984,-0.13493749499320984,-0.13493749499320984
90,0.14461271464824674,0.14543363451957705,0.14547620713710785,0.1484365314245224
91,-0.06979524344205856,-0.07296402752399445,-0.0752078965306282,-0.08265398442745209
92,-0.13069260120391846,-0.1365557610988617,-0.13861925899982452,-0.14673976600170135
93,-0.12032178789377213,-0.12125355750322342,-0.11868806928396225,-0.12270525097846985
94,-0.10185398906469344,-0.10992447286844254,-0.12323161959648132,-0.12489552795886993
95,-0.19887244701385487,-0.2164156287908554,-0.2342144399881363,-0.2504518926143646
96,-0.028560239821672436,-0.01784178055822849,-0.008783522993326187,-0.0004645186709240079
