epoch,accuracy,loss,val_accuracy,val_loss
0,0.3976166546344757,1.664812684059143,0.4853000044822693,1.4040751457214355
1,0.5535333156585693,1.300272822380066,0.6248000264167786,1.1992501020431519
2,0.6310166716575623,1.1539040803909302,0.6500999927520752,1.115057349205017
3,0.6683499813079834,1.0859723091125488,0.6959999799728394,1.0618535280227661
4,0.6917166709899902,1.0217690467834473,0.7009000182151794,1.022667646408081
5,0.6940666437149048,1.0078867673873901,0.6987000107765198,1.015608549118042
6,0.6960833072662354,0.9989383220672607,0.6944000124931335,1.0145554542541504
7,0.6954333186149597,0.9929873943328857,0.6970000267028809,1.0132906436920166
8,0.6976000070571899,0.9880187511444092,0.6977999806404114,0.999442994594574
9,0.6972333192825317,0.9837245345115662,0.7038999795913696,0.996591329574585
