Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
28,0.0649,0.0876,0.0926,0.0988,0.1074,0.1015,0.1034,0.1069,0.1007,0.095,0.1022,0.1042,0.1061,0.0996,0.1052,0.11,0.1005,0.0949,0.1016,0.0973,0.0985,0.0934,0.0968,0.0852,0.0895,0.0913,0.0884,0.0854,0.0844,0.0842,0.0839
29,-0.0068,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159,-0.0159
30,-0.0361,-0.0355,-0.0478,-0.0496,-0.0572,-0.0716,-0.08,-0.0839,-0.0983,-0.0987,-0.1155,-0.1116,-0.1198,-0.1208,-0.125,-0.1384,-0.1425,-0.1471,-0.1592,-0.1706,-0.1665,-0.1715,-0.1871,-0.1852,-0.1895,-0.1901,-0.1925,-0.2024,-0.2086,-0.2139,-0.2119
31,-0.0318,-0.0338,-0.0359,-0.0389,-0.0357,-0.0353,-0.0378,-0.0335,-0.0319,-0.0242,-0.0303,-0.0321,-0.0283,-0.025,-0.0289,-0.0341,-0.0274,-0.0273,-0.0213,-0.0224,-0.0355,-0.0241,-0.0249,-0.0255,-0.0184,-0.0212,-0.0247,-0.0076,-0.0064,-0.012,-0.0211
32,0.0295,0.0556,0.075,0.0805,0.0921,0.0974,0.1169,0.1238,0.12,0.1308,0.1254,0.1433,0.1462,0.1529,0.1557,0.1558,0.161,0.1663,0.1658,0.1721,0.1795,0.174,0.1764,0.1843,0.1876,0.1909,0.1861,0.1876,0.1832,0.1912,0.1867
33,-0.0071,-0.0071,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095,-0.0095
34,-0.0024,0.0042,0.0078,0.0102,0.0138,0.0101,0.0082,-0.0049,0.0039,0.0005,0.0054,-0.0017,-0.0037,0.0006,0.0018,-0.0005,-0.0021,0.0104,0.0076,0.0039,0.0022,0.0004,-0.0018,-0.0004,0.0089,-0.006999999999999999,-0.0042,0.0036,-0.0114,0.0043,0.0008
35,-0.0085,-0.0085,-0.0256,-0.0183,-0.0428,-0.0158,-0.0181,-0.0277,-0.0199,-0.0137,-0.0081,-0.0164,-0.0152,-0.0197,-0.01,-0.008,-0.0081,-0.016,-0.0156,-0.0214,-0.0266,-0.0296,-0.03,-0.0334,-0.0284,-0.0323,-0.0299,-0.0427,-0.035,-0.0406,-0.0451
36,-0.0181,-0.0299,-0.0281,-0.034,-0.0415,-0.0389,-0.0434,-0.0487,-0.0459,-0.0485,-0.0502,-0.0504,-0.0554,-0.0533,-0.0675,-0.0665,-0.0641,-0.0706,-0.0652,-0.0715,-0.0772,-0.0864,-0.0877,-0.0808,-0.0827,-0.0855,-0.0928,-0.0872,-0.0905,-0.0958,-0.1077
37,0.0085,0.016,0.0124,0.0033,-0.0028,-0.006,-0.0058,-0.0154,-0.0235,-0.0288,-0.0213,-0.0373,-0.0355,-0.0389,-0.0437,-0.0563,-0.0533,-0.06,-0.0733,-0.0711,-0.0812,-0.0826,-0.0943,-0.0954,-0.1069,-0.1032,-0.1132,-0.1178,-0.118,-0.1245,-0.1304
38,-0.0136,-0.0152,-0.0152,-0.0152,-0.0152,-0.0152,-0.0152,-0.0152,-0.0152,-0.0443,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444,-0.0444
39,-0.0033,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111,-0.0111
