Id,Epoch:0,Epoch:1,Epoch:2,Epoch:3
0,-0.3470000028610229,-0.34599998593330383,-0.34599998593330383,-0.34700000286102295
1,0.3319999873638153,0.32499998807907104,0.3210000097751617,0.3190000057220459
2,0.12800000607967374,0.12099999934434892,0.1169999986886978,0.11500000208616257
3,-0.01899999938905239,-0.027000000700354576,-0.032000001519918435,-0.03400000184774399
4,-0.0820000022649765,-0.08699999749660492,-0.09000000357627869,-0.09200000017881393
5,-0.10899999737739564,-0.10199999809265137,-0.09799999743700027,-0.0949999988079071
6,0.07800000160932541,0.07400000095367433,0.07100000232458115,0.07000000029802322
7,-0.3529999852180481,-0.34599998593330383,-0.3409999907016754,-0.33799999952316284
8,-0.1340000033378601,-0.14100000262260434,-0.14499999582767487,-0.1469999998807907
9,0.3659999966621399,0.35899999737739563,0.35499998927116394,0.3529999852180481
10,-0.16200000047683716,-0.1550000011920929,-0.1469999998807907,-0.1379999965429306
11,-0.028999999165534977,-0.04399999976158142,-0.05799999833106995,-0.07100000232458115
12,0.2709999978542328,0.2829999923706055,0.2939999997615814,0.3050000071525574
13,-0.02199999988079071,-0.02199999988079071,-0.024000000208616257,-0.026000000536441803
14,0.2750000059604645,0.2759999930858612,0.2770000100135803,0.2770000100135803
15,0.061000000685453415,0.04399999976158142,0.026000000536441803,0.008999999612569809
16,0.4440000057220459,0.4420000016689301,0.4399999976158142,0.43700000643730164
17,-0.008000000379979609,-0.02500000037252903,-0.04100000113248825,-0.0560000017285347
18,0.3650000095367432,0.3680000007152557,0.3700000047683716,0.3700000047683716
19,-0.08699999749660492,-0.10300000011920928,-0.11900000274181365,-0.13600000739097595
20,0.0430000014603138,0.0430000014603138,0.0430000014603138,0.041999999433755875
21,-0.2179999947547913,-0.21199999749660486,-0.20999999344348907,-0.20999999344348907
22,-0.25,-0.2409999966621399,-0.2360000014305115,-0.23100000619888306
23,-0.3899999856948853,-0.382999986410141,-0.3810000121593475,-0.38100001215934753
24,0.4289999902248383,0.42500001192092896,0.4230000078678131,0.42100000381469727
25,-0.2770000100135803,-0.2840000092983246,-0.2840000092983246,-0.28200000524520874
26,0.33000001311302185,0.32499998807907104,0.3240000009536743,0.32499998807907104
27,-0.04800000041723251,-0.05799999833106995,-0.06300000101327896,-0.06499999761581421
28,0.3569999933242798,0.36000001430511475,0.3610000014305115,0.3630000054836273
29,-0.2370000034570694,-0.2440000027418137,-0.24699999392032626,-0.25
30,-0.3479999899864197,-0.3529999852180481,-0.36000001430511475,-0.36899998784065247
31,-0.3479999899864197,-0.3370000123977661,-0.328000009059906,-0.3199999928474426
32,-0.3659999966621399,-0.3630000054836273,-0.3639999926090241,-0.367000013589859
33,0.05000000074505806,0.061000000685453415,0.06800000369548798,0.0729999989271164
34,0.07599999755620956,0.06700000166893005,0.059000000357627876,0.050999999046325684
35,-0.34599998593330383,-0.3470000028610229,-0.3429999947547913,-0.33799999952316284
36,-0.3700000047683716,-0.3779999911785126,-0.386000007390976,-0.39399999380111694
37,0.016000000759959214,0.009999999776482582,0.009999999776482582,0.012000000104308128
38,0.0560000017285347,0.04699999839067458,0.03999999910593033,0.03500000014901161
39,-0.10999999940395357,-0.11599999666213988,-0.11800000071525575,-0.11999999731779099
40,-0.453000009059906,-0.4650000035762787,-0.4819999933242798,-0.503000020980835
41,-0.2039999961853028,-0.20000000298023224,-0.193000003695488,-0.17900000512599945
42,-0.2080000042915344,-0.2189999967813492,-0.23399999737739566,-0.2529999911785126
43,0.1469999998807907,0.1550000011920929,0.16300000250339508,0.17599999904632568
44,0.04800000041723251,0.03799999877810478,0.02500000037252903,0.006000000052154064
45,0.11500000208616255,0.12300000339746475,0.13099999725818634,0.13899999856948853
46,0.31200000643730164,0.3009999990463257,0.2849999964237213,0.26499998569488525
47,0.19699999690055847,0.1860000044107437,0.1720000058412552,0.15199999511241913
48,-0.28200000524520874,-0.2939999997615814,-0.3100000023841858,-0.33000001311302185
49,0.328000009059906,0.335999995470047,0.3479999899864197,0.3610000014305115
50,-0.28600001335144043,-0.289000004529953,-0.2899999916553497,-0.2879999876022339
51,-0.4280000030994415,-0.4440000057220459,-0.46099999547004705,-0.4779999852180481
52,-0.4129999876022339,-0.4020000100135803,-0.3919999897480011,-0.38199999928474426
